,gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled
6985,4527466220,0,3,2,0,3,6,3,0,1,0,15552,18535,240,48,2,0,7,1,0,0,17014,19142,245,54
6986,4472056933,1,1,0,1,12,6,16,0,0,0,18850,17995,216,55,0,1,7,0,0,0,15557,17008,210,37
6987,4445137863,0,2,1,0,3,7,3,0,0,0,14698,16625,224,53,1,2,4,1,0,0,16421,19150,216,64
6988,4473216293,0,3,0,0,2,10,1,0,0,0,13456,16144,164,50,1,1,8,1,0,0,18655,19752,245,47
6989,4482149055,0,3,1,1,4,4,4,0,1,0,16777,18671,243,60,0,0,5,1,0,0,16336,18904,251,60
6990,4484008724,1,3,0,1,12,7,13,0,0,0,19146,19236,214,55,0,1,7,1,0,0,16152,16284,175,50
6991,4449306681,0,1,3,1,10,11,7,0,0,0,18027,18601,212,46,1,0,16,1,0,0,17177,16159,174,42
6992,4513160500,1,2,2,0,11,6,9,0,1,0,17612,18342,212,46,2,2,5,0,0,0,16385,17292,169,41
6993,4478297307,0,0,1,0,0,4,0,0,0,0,14102,16718,225,64,0,1,4,1,0,0,16038,19150,236,56
6994,4526158694,1,0,1,0,13,3,11,1,0,0,18000,18718,214,40,1,0,3,0,0,0,14670,15217,209,42
6995,4525865804,1,0,3,1,8,8,7,1,0,0,16613,17888,229,44,1,2,4,0,0,0,16884,17789,232,44
6996,4479921636,1,1,1,1,8,2,11,1,1,0,17903,19614,216,55,0,0,1,0,0,0,14654,18204,231,60
6997,4454104065,1,2,2,0,10,5,8,0,0,0,17907,19004,203,43,3,3,11,0,0,0,16680,16600,218,40
6998,4519295854,0,0,0,0,8,8,6,1,0,0,16002,17397,177,52,0,1,13,0,0,0,17262,18580,209,56
6999,4518840459,0,1,1,1,4,6,4,1,0,0,14816,17070,204,46,3,1,9,0,0,0,16447,18210,239,40
7000,4455643326,1,1,1,0,5,3,4,1,0,0,16093,19191,245,49,0,2,1,0,0,0,15576,18969,213,78
7001,4497647239,1,0,0,1,8,6,8,1,1,1,18239,17409,199,46,3,0,5,0,0,0,15981,18228,211,50
7002,4497608843,0,3,0,1,9,7,8,0,0,0,16969,18552,181,41,0,1,4,1,0,0,16553,17616,231,42
7003,4513532408,1,3,3,1,6,3,5,1,1,0,18596,19244,254,71,1,1,3,0,0,0,13963,15793,192,33
7004,4492173417,0,1,1,1,4,6,7,1,0,0,15702,17467,230,64,3,0,7,0,0,0,16518,18656,224,52
7005,4507155035,0,0,1,0,3,4,3,0,0,0,15885,18620,252,60,2,2,4,1,0,0,16275,18672,258,51
7006,4523988363,1,0,1,0,6,10,4,0,1,0,15292,17766,190,47,0,1,11,1,0,0,18180,19538,231,42
7007,4477273718,1,0,0,1,4,2,4,0,0,0,15843,18349,236,47,2,1,1,1,0,0,14559,17954,204,64
7008,4462513119,0,3,1,0,5,7,5,1,0,0,16028,18310,216,65,0,3,9,0,0,0,17465,19080,259,48
7009,4492355025,0,2,2,0,7,8,9,1,0,0,15718,16225,159,32,2,0,13,0,0,0,16730,16541,192,42
7010,4525968792,0,0,1,0,11,9,13,1,0,0,17378,17926,167,46,0,0,9,0,1,0,17176,16896,203,42
7011,4296004784,1,2,3,1,6,2,6,1,0,0,17354,19609,263,64,3,3,2,0,0,0,14410,16517,232,44
7012,4520626535,1,0,3,0,13,7,13,1,0,0,19718,20453,215,68,2,1,3,0,1,0,16104,17079,192,46
7013,4474969616,1,2,1,0,11,5,9,1,0,1,20245,18815,245,47,3,0,8,0,0,0,15512,17146,182,52
7014,4469964060,0,1,2,0,7,12,2,0,0,0,15869,16808,162,48,2,1,23,1,0,0,20238,20132,242,45
7015,4489610844,0,2,2,0,4,13,3,0,0,0,15321,16450,198,44,2,1,12,0,1,0,19883,19266,222,43
7016,4417424903,0,0,0,1,8,6,5,0,0,0,16293,18611,218,44,0,1,5,0,0,0,16469,18260,203,56
7017,4495098102,1,3,1,1,10,6,12,1,1,1,19669,19333,220,62,0,1,3,0,0,0,15213,16995,196,40
7018,4525381910,0,1,1,0,7,10,2,1,0,0,17093,18200,217,60,0,0,10,0,0,0,17585,18025,214,39
7019,4520723011,1,3,1,1,5,0,4,1,0,0,17434,18954,257,54,0,0,0,0,0,0,12822,15106,203,44
7020,4456066920,1,1,2,0,1,5,0,0,0,0,14250,17406,238,49,2,3,5,1,1,0,15711,17165,228,34
7021,4527078007,1,3,0,1,12,9,13,0,1,0,19104,17733,204,48,2,1,11,1,0,0,16863,16656,200,48
7022,4519668670,0,3,2,1,9,5,9,0,0,0,17700,18269,216,38,1,0,8,0,0,0,14714,15819,154,48
7023,4506187953,1,0,0,0,6,5,5,0,0,0,15687,18199,206,46,1,3,6,0,0,0,16110,17483,219,44
7024,4492581093,1,0,0,1,4,4,6,0,0,0,15866,18127,221,53,3,1,4,1,0,0,15648,18725,219,60
7025,4467013269,1,3,1,0,6,7,7,1,1,0,16079,19081,203,48,3,3,8,0,0,0,17368,18163,264,42
7026,4491334204,1,2,3,1,13,5,14,0,0,0,19610,20901,220,51,2,0,4,1,0,0,15119,15326,186,51
7027,4467843663,1,0,0,1,7,4,10,0,0,0,16597,17747,232,36,0,0,4,0,0,0,14301,16974,153,55
7028,4497782675,0,0,1,0,2,3,2,0,0,0,14211,17253,215,41,3,1,1,1,0,0,16018,19371,252,75
7029,4486554038,1,3,0,1,4,2,2,1,1,0,15897,19077,235,68,0,1,3,0,0,0,15709,17918,255,53
7030,4498463657,0,2,0,0,6,12,6,1,0,0,15740,14844,178,36,2,1,16,0,0,1,20797,18765,238,47
7031,4440581251,0,2,2,0,6,9,8,1,0,0,17170,18831,237,54,1,1,9,0,0,0,17985,19530,244,35
7032,4500406519,1,2,2,1,4,7,2,0,0,0,15950,17900,235,58,1,1,7,0,0,0,16315,18334,225,37
7033,4521767127,1,2,3,1,9,3,7,0,0,0,17990,19289,226,51,2,0,4,1,0,0,15026,17036,232,41
7034,4525534351,0,0,3,1,4,4,4,0,1,0,15749,19614,235,56,3,1,2,1,0,0,15387,18725,226,59
7035,4478776750,0,3,2,1,4,4,9,1,0,0,15317,16907,226,52,2,1,7,0,1,1,16617,17027,211,48
7036,4449441137,1,3,2,0,8,3,8,0,0,0,16896,19116,225,45,3,1,2,1,0,0,15449,16493,190,52
7037,4474923915,0,2,3,0,3,8,2,0,0,0,15085,17193,231,56,2,2,12,0,0,0,17780,17345,218,52
7038,4488308418,1,1,0,1,9,6,8,0,1,0,17790,18908,203,51,0,0,4,0,0,0,16313,18217,208,48
7039,4447596592,1,3,0,0,4,7,6,1,0,0,15245,17542,210,46,0,1,5,0,0,0,17465,19034,218,60
7040,4495930806,0,0,0,1,9,4,10,1,1,1,18654,17865,226,36,1,1,5,0,0,0,15600,17426,221,56
7041,4493176140,0,3,1,0,1,6,0,0,0,0,14266,18401,223,68,1,0,4,1,0,0,15925,19275,236,48
7042,4482012777,1,3,2,1,9,6,10,0,0,0,17742,18190,185,56,0,3,6,1,0,0,16431,17633,232,54
7043,4462971469,1,2,2,1,8,5,8,1,0,0,17610,18827,221,55,1,1,5,0,0,0,15933,18018,212,64
7044,4527061275,0,0,1,0,5,8,4,0,0,0,15921,17466,203,40,0,1,6,0,0,0,17031,18187,215,49
7045,4527162732,0,3,3,0,7,4,9,0,0,0,16860,17641,218,48,0,0,2,0,0,0,15567,17903,219,55
7046,4496996454,0,0,1,0,3,9,4,0,0,0,13842,15669,181,42,2,1,11,1,0,0,18098,18988,240,52
7047,4481963149,1,0,1,0,9,2,8,1,0,0,17378,19405,253,44,1,1,3,0,0,0,14110,16755,212,52
7048,4504886310,1,2,2,0,5,3,4,1,0,0,15979,18795,260,53,2,1,4,0,0,0,14952,18180,219,60
7049,4527462322,0,1,0,1,4,8,3,0,0,0,15475,17551,216,48,1,0,9,1,0,0,17367,19678,211,63
7050,4498201124,1,0,1,1,6,3,6,0,0,0,17077,16964,228,44,3,1,3,0,0,0,14540,15568,208,40
7051,4451625868,0,2,0,0,3,8,1,0,0,0,14294,17770,206,51,0,1,8,1,1,0,18032,19030,229,55
7052,4516532233,0,2,0,0,2,13,1,0,0,0,14504,16668,203,58,1,2,14,1,0,0,18470,19780,192,53
7053,4497276216,1,0,3,0,10,10,7,0,0,0,18022,19347,202,50,2,1,11,0,1,0,16640,17240,186,29
7054,4526998867,0,2,0,1,3,6,5,1,1,0,15390,17555,230,46,0,2,4,0,0,0,15934,17401,216,52
7055,4493030469,0,0,0,0,8,6,8,0,0,0,17251,17267,192,63,1,0,7,0,0,0,16912,16391,203,48
7056,4519809427,0,0,0,1,4,8,4,0,0,0,15337,17008,186,54,2,1,4,1,0,0,17621,20227,230,66
7057,4510540310,1,3,1,0,7,3,7,0,1,0,16498,18955,219,60,3,1,4,0,0,0,16030,16864,237,64
7058,4527509662,1,2,1,1,7,2,8,1,0,0,17359,18203,219,65,0,1,1,0,1,0,14261,16321,213,36
7059,4468599765,1,0,0,1,12,3,14,0,0,0,20346,19902,228,58,0,0,3,1,0,0,14549,15538,203,53
7060,4523853295,0,2,3,0,7,5,8,1,0,0,17711,18722,238,52,3,3,8,0,0,0,16584,18094,246,54
7061,4507176171,0,2,1,0,4,4,6,0,0,0,15089,17046,213,40,2,3,4,1,1,0,15583,17863,216,61
7062,4445820546,0,0,1,0,5,22,4,0,0,0,15077,15707,138,52,0,0,12,0,0,0,22355,21728,229,36
7063,4518045882,1,2,0,1,4,5,4,1,0,0,15519,17775,236,45,3,1,5,0,0,0,16378,19277,237,65
7064,4412982614,1,3,3,1,6,10,5,0,0,0,16003,17857,214,52,3,2,9,0,0,0,17764,19303,238,32
7065,4496085988,0,2,1,1,4,2,5,0,0,0,16270,18684,248,60,0,3,2,1,0,0,15816,18351,257,48
7066,4492498778,0,3,0,0,8,11,7,0,0,0,17917,19033,234,55,3,1,13,1,0,0,17878,19060,180,59
7067,4505942636,1,1,3,0,9,4,9,0,0,0,18099,18989,238,56,2,1,4,1,0,0,15679,16717,218,50
7068,4484058077,1,3,1,1,6,6,8,1,0,0,16073,18021,196,52,3,1,10,0,0,0,16643,17554,215,46
7069,4513597747,1,3,0,1,5,2,4,0,1,0,15887,17744,240,42,2,1,3,1,0,0,14564,17698,208,61
7070,4514274061,0,1,0,0,5,5,7,0,0,0,14486,15962,170,29,2,2,4,1,1,0,17785,18681,256,68
7071,4466140539,0,1,0,1,2,5,4,0,0,0,14635,17734,235,54,1,0,2,0,0,0,16113,19122,246,67
7072,4503987105,1,2,0,1,10,4,15,1,0,0,18928,18365,210,47,0,0,6,0,1,0,14763,16135,197,40
7073,4526764433,1,1,1,0,6,10,4,0,1,0,15649,17358,185,47,2,0,16,0,0,0,18207,18186,229,56
7074,4526811185,1,0,1,0,7,5,7,0,0,0,16291,18127,227,39,1,0,7,0,0,0,15818,16546,220,32
7075,4484124501,1,1,1,1,6,3,5,1,0,0,16523,18465,238,43,1,3,2,0,0,0,15239,17020,239,56
7076,4475220338,0,3,0,0,3,10,1,0,1,0,15084,17618,188,54,0,0,11,1,0,1,18931,18551,232,37
7077,4526169931,1,0,1,0,6,5,5,0,0,0,16146,17725,210,52,0,1,0,1,0,0,15010,17349,198,58
7078,4512832249,1,2,1,1,7,3,8,1,0,0,16945,17981,223,44,3,2,3,0,0,0,14809,18031,238,41
7079,4493375568,1,0,0,1,6,4,5,0,0,0,16600,18970,208,60,0,0,0,1,0,0,15865,18809,252,64
7080,4459091081,1,1,3,0,5,6,5,1,0,0,16941,19352,228,52,3,0,8,0,0,0,17382,18962,233,41
7081,4499759194,1,1,0,0,6,6,6,1,0,0,15862,17707,227,46,2,1,11,0,1,0,16014,18137,210,47
7082,4505103694,1,3,1,0,10,5,11,1,1,0,18526,19693,222,65,0,1,7,0,0,0,16602,17701,240,42
7083,4466463229,1,1,0,0,1,2,1,0,0,0,14399,18382,229,46,0,1,2,0,0,0,15020,18063,228,52
7084,4470281349,1,1,0,1,6,4,6,1,0,0,16496,17575,213,61,1,1,4,0,0,0,15881,17563,227,40
7085,4487414658,1,1,1,1,4,2,3,1,0,0,16521,18785,261,48,2,1,2,0,0,0,14420,17385,215,56
7086,4526251944,0,3,1,0,6,10,6,1,0,0,16972,18035,210,52,1,1,6,0,0,0,18051,20327,209,68
7087,4525382011,0,0,1,0,5,11,5,0,0,0,16375,18609,231,60,2,0,7,1,0,0,17564,19683,217,38
7088,4526486021,0,0,3,0,8,9,11,0,0,0,17149,18495,218,39,3,0,8,1,0,0,18407,19220,214,68
7089,4525539493,0,2,1,1,6,8,8,0,0,0,15319,16582,158,68,1,2,9,1,0,0,17735,19390,209,68
7090,4522478777,1,3,0,1,13,5,15,0,0,0,19475,18495,218,37,0,0,3,0,0,0,14956,15643,189,32
7091,4508648783,1,0,1,1,11,5,7,1,1,0,18576,20102,227,59,1,0,6,0,0,0,16300,18131,213,67
7092,4495446798,1,0,2,1,16,5,16,1,1,0,20218,18749,207,58,2,0,6,0,0,0,15952,15839,226,35
7093,4487268052,0,3,3,0,4,3,5,1,0,0,15398,17861,200,54,3,3,2,0,1,0,15020,17540,227,48
7094,4522881704,1,3,0,0,15,13,15,1,0,0,19683,19202,195,52,3,3,18,0,0,0,18804,17407,179,53
7095,4516853831,1,3,2,1,9,9,18,0,0,0,17284,15506,182,42,2,1,15,0,0,0,16734,15877,192,44
7096,4511740529,1,0,3,0,10,7,13,0,0,0,18281,17603,224,36,1,0,9,0,0,0,16217,15479,191,43
7097,4526099071,1,1,1,0,7,5,8,0,0,0,16905,17224,214,40,1,0,8,1,0,0,16074,17216,218,61
7098,4496735855,1,1,1,1,7,2,9,0,0,0,16875,17964,222,49,1,0,1,1,0,0,14285,17282,225,54
7099,4510431880,1,2,3,0,6,3,8,0,0,0,16277,17277,210,36,3,0,4,0,0,0,14843,16237,215,35
7100,4472795984,1,2,0,1,10,8,7,0,0,0,18380,18318,220,42,0,1,9,0,0,0,16442,17305,189,48
7101,4445812835,1,1,0,0,8,10,8,0,0,0,16622,16799,170,32,3,3,10,1,0,0,17751,18541,211,45
7102,4527434998,0,1,1,0,7,5,9,0,0,0,16388,16720,212,24,3,2,5,1,0,0,17570,19450,229,74
7103,4523414749,1,0,1,1,7,4,6,0,0,0,17441,19668,214,55,0,1,1,0,1,0,14494,17421,190,60
7104,4526734113,1,2,1,1,8,5,12,0,0,0,17469,18265,242,44,0,1,4,0,0,0,15844,18144,236,51
7105,4464530205,0,1,3,0,5,8,5,0,0,0,15649,17079,201,51,2,2,11,1,0,0,16583,17811,216,48
7106,4500454645,1,2,1,1,9,4,5,1,0,0,18130,19017,206,75,0,0,1,0,1,0,14976,17297,194,52
7107,4518349357,0,0,1,1,8,8,10,0,0,0,17850,19495,256,54,0,0,7,1,0,0,17820,19744,234,68
7108,4454238812,0,0,1,0,7,7,8,0,0,0,16164,18803,239,40,0,1,8,1,0,0,17214,18715,237,47
7109,4468676047,0,0,1,1,6,9,7,1,1,0,15928,16033,173,67,0,0,10,0,0,0,17813,17058,233,17
7110,4527324458,1,3,1,1,4,2,5,0,0,0,15356,16499,233,45,2,1,3,0,0,0,14431,16899,206,56
7111,4527261284,0,3,0,1,6,6,9,0,0,0,16135,16582,181,67,0,1,8,0,0,0,17505,17802,235,44
7112,4527181514,1,3,0,1,3,1,2,0,0,0,16019,20401,262,76,1,3,1,1,0,0,14442,17819,232,56
7113,4527505866,1,1,1,0,6,3,7,1,0,0,16079,17138,225,40,2,0,5,0,0,0,14310,15963,185,53
7114,4457514410,1,2,3,1,10,3,10,1,0,0,18272,20304,219,48,0,1,2,0,0,0,14653,17112,222,46
7115,4523049172,1,3,1,1,3,4,1,0,0,0,15595,17779,241,64,0,1,4,1,0,0,15530,18052,228,57
7116,4447488924,1,1,1,1,12,6,17,1,0,0,20010,20053,208,56,2,2,5,0,0,0,15699,17481,214,33
7117,4419866013,0,1,1,0,8,6,12,1,0,0,16879,18288,199,44,3,2,5,0,0,0,16834,18639,254,49
7118,4460600037,0,1,3,1,3,3,5,0,1,0,15578,18183,243,56,0,2,3,1,0,0,15891,18884,253,62
7119,4460518084,1,0,1,1,9,7,7,0,0,0,18877,20418,244,67,3,0,6,0,0,0,15783,18419,205,39
7120,4526474246,1,1,1,0,10,3,12,0,0,0,18904,18979,236,52,1,0,7,0,0,0,14025,15205,162,55
7121,4505627084,0,2,1,1,9,8,12,1,0,0,17394,16652,175,56,1,3,7,0,0,0,17212,16811,192,48
7122,4513642822,0,0,3,0,5,7,13,1,1,0,16829,19002,251,64,1,1,10,0,0,0,18041,18030,236,48
7123,4512257962,0,3,1,1,7,6,8,1,1,0,17002,18865,209,64,0,1,5,0,0,0,17367,19132,229,50
7124,4496156643,0,1,0,1,6,3,7,0,0,0,15721,17191,180,47,3,2,4,0,0,0,15745,18261,238,45
7125,4468831873,1,0,1,0,4,9,4,1,0,0,16263,16904,220,44,0,0,9,0,0,0,17453,18347,208,46
7126,4472015135,1,2,1,1,7,6,8,0,0,0,15833,16967,208,36,0,2,8,1,0,0,17633,19167,245,60
7127,4511927788,0,3,1,0,2,7,1,0,0,0,14918,17605,221,53,2,1,10,1,0,0,17360,19032,262,48
7128,4447490163,0,2,1,1,4,8,3,0,0,0,15043,16533,207,34,1,3,10,1,0,0,17859,19293,232,57
7129,4527448907,1,0,0,1,9,5,6,1,0,0,17775,18094,222,54,0,0,5,0,0,0,14146,12983,123,55
7130,4489712719,1,2,1,1,11,6,12,0,0,0,20012,19043,231,50,2,0,6,1,0,0,15919,17118,215,42
7131,4524055982,0,3,2,0,5,6,4,1,0,0,15954,18014,228,52,1,1,4,0,0,0,15928,17321,190,44
7132,4493892937,1,3,2,0,2,8,1,1,1,0,14194,17765,192,62,2,1,9,0,0,0,16143,17783,190,53
7133,4508006237,1,0,1,0,4,8,5,0,0,0,14689,16546,174,55,2,0,4,1,1,1,18549,18265,253,42
7134,4391232237,0,2,0,1,10,13,6,0,0,0,18152,18229,245,41,2,3,16,1,0,0,19073,19427,206,44
7135,4417615828,0,0,0,0,6,6,7,1,0,0,16642,18251,218,52,1,0,4,0,1,0,16990,18862,237,40
7136,4526114014,0,1,0,0,1,5,2,0,0,0,13383,15553,193,46,2,0,5,1,0,0,17462,18547,245,53
7137,4513209170,0,3,1,0,6,5,7,0,0,0,16818,18786,232,57,2,1,2,1,1,0,15882,18082,221,54
7138,4481500252,0,1,2,0,3,8,6,0,0,0,16621,17456,244,48,0,1,15,1,1,0,18736,17912,222,64
7139,4465904473,1,3,1,1,8,5,9,1,0,0,16729,17848,220,43,1,3,5,0,0,0,15525,17499,214,48
7140,4525980245,0,2,0,1,3,6,6,0,0,0,14630,16137,181,71,0,0,6,1,0,0,15939,17545,212,45
7141,4458849950,0,1,2,1,6,5,5,0,0,0,16489,17669,237,59,0,2,6,1,0,0,15277,16562,196,60
7142,4442575242,0,0,1,0,2,11,4,0,0,0,13608,15291,178,45,3,2,9,0,0,0,18648,21409,202,80
7143,4512250515,1,2,2,1,6,0,8,1,0,0,16583,18572,244,64,2,0,0,0,0,0,14051,16850,223,56
7144,4525839083,1,3,1,1,10,5,9,1,1,1,19439,19736,244,50,2,1,5,0,0,0,15576,17097,197,49
7145,4464386796,0,0,0,0,5,10,2,0,1,0,15974,18618,226,60,0,2,9,1,0,0,18519,20159,247,56
7146,4517738815,1,1,1,1,4,6,3,0,0,0,15865,18037,225,50,1,1,8,1,0,0,16382,18462,244,45
7147,4465355260,0,2,3,0,6,7,4,0,0,0,15919,16708,205,51,3,3,10,1,1,1,19207,19219,229,52
7148,4526459511,1,2,3,1,5,2,5,0,1,0,15360,18594,207,47,1,3,3,1,0,0,14542,16681,224,57
7149,4457833160,0,2,1,1,9,6,10,1,0,0,16836,17688,186,48,2,1,4,0,0,0,16524,18301,215,54
7150,4471240919,1,2,3,1,7,2,5,0,0,0,16284,18617,216,49,2,3,3,0,0,0,14788,16859,225,44
7151,4476715890,1,1,1,1,11,4,7,1,0,0,18303,19093,214,54,1,0,2,0,0,0,14717,16396,180,46
7152,4463393094,0,0,1,0,5,7,3,0,0,0,16206,17906,229,53,0,1,8,1,0,0,16239,16673,200,40
7153,4526802557,1,1,2,1,8,9,9,0,0,0,17310,18101,202,45,3,0,8,1,0,0,16920,18401,193,46
7154,4482288525,1,1,2,0,4,6,4,0,0,0,14562,15925,164,44,2,0,5,1,0,0,15857,17155,213,56
7155,4526253897,0,3,1,1,6,3,10,0,0,0,15954,17647,203,44,2,0,4,1,0,0,15420,17558,248,45
7156,4526239268,0,0,0,0,2,11,4,1,0,0,14079,16131,215,51,1,1,13,0,0,0,18859,19556,214,52
7157,4473277944,0,0,0,1,4,6,7,0,0,0,16636,18650,243,52,0,0,5,1,0,0,15968,19112,223,48
7158,4481132902,0,0,0,0,6,12,4,0,0,0,16048,16740,209,40,1,1,15,0,0,0,19002,19605,206,55
7159,4484374414,0,2,2,1,3,11,3,0,0,0,14953,17005,221,57,1,2,18,1,0,0,18856,19095,239,47
7160,4488750744,1,1,3,1,5,1,4,0,0,0,16279,18714,255,57,3,0,1,1,0,0,14275,18329,213,66
7161,4524479196,0,0,1,0,1,8,2,0,0,0,13841,16368,216,49,2,0,6,1,0,0,18889,20513,268,53
7162,4503514914,0,3,1,0,3,3,1,0,0,0,15311,17731,187,67,1,1,7,1,0,0,14714,16135,212,45
7163,4526060339,0,1,2,1,10,7,12,1,1,0,16677,15835,168,56,2,1,10,0,0,0,17180,16625,191,50
7164,4527241479,0,3,1,0,7,6,8,0,0,0,16224,18263,189,45,0,1,7,1,0,0,16600,17258,220,45
7165,4453181385,1,1,2,0,7,5,4,1,1,0,16372,19294,208,54,0,2,5,0,0,0,15210,17216,193,40
7166,4494580681,1,3,1,1,12,2,13,1,0,0,19306,19450,206,72,2,2,0,0,0,0,13475,14862,197,48
7167,4484552645,1,0,2,1,8,8,6,0,0,1,18801,19438,215,74,2,1,6,1,0,0,16884,18116,202,50
7168,4513018966,1,2,1,1,9,1,10,1,0,0,16988,18314,209,43,1,1,0,0,0,0,13766,16109,218,47
7169,4486920046,0,0,1,0,4,9,3,0,0,0,15027,16491,216,44,1,1,9,1,0,0,18175,18598,220,56
7170,4468826145,0,1,1,0,6,9,3,1,0,0,15512,17704,198,50,1,0,5,0,0,0,17911,19231,222,48
7171,4517889470,0,0,1,0,4,7,4,0,1,0,17147,17894,213,53,1,1,9,1,0,0,16201,18333,222,44
7172,4526791420,1,2,1,0,3,3,3,0,1,1,16748,17820,221,64,3,0,4,1,0,0,14215,16296,198,44
7173,4525152845,0,0,0,0,4,12,3,0,0,0,14456,17039,212,46,1,0,14,1,1,0,19136,20229,220,64
7174,4463150629,1,2,3,1,10,7,16,1,0,0,18247,18886,225,36,3,3,10,0,1,0,16899,17728,224,68
7175,4476078832,1,2,1,1,9,5,7,0,0,0,18196,19070,230,59,0,0,6,1,0,0,15433,17403,194,56
7176,4527403029,1,2,1,1,7,7,10,1,0,0,16866,18028,220,48,1,1,8,0,0,0,17674,19106,234,60
7177,4506509024,0,1,3,0,4,7,2,1,0,0,13960,16218,184,52,0,3,7,0,0,0,16751,18360,238,49
7178,4484067506,0,0,0,0,3,6,4,0,0,0,14545,16581,190,51,3,0,6,1,0,0,15744,17333,203,50
7179,4477016588,1,0,0,1,12,5,7,1,0,0,18894,18656,195,67,0,0,5,0,0,0,16182,17475,195,58
7180,4526048930,0,2,1,0,4,10,7,0,0,0,14595,15889,181,44,0,3,7,1,0,0,18861,19983,245,52
7181,4507914365,1,2,2,1,11,6,15,0,1,0,19670,19683,239,52,1,3,10,0,0,0,16290,18017,197,52
7182,4484159432,1,3,1,1,11,3,15,1,0,0,19116,19542,223,36,2,0,2,0,0,0,15468,17675,209,68
7183,4480526985,1,2,1,1,6,3,6,0,0,0,17186,18505,234,68,2,1,6,0,0,0,14866,16271,207,44
7184,4463010085,0,1,0,0,2,6,2,0,0,0,14498,17488,223,57,2,1,4,0,0,0,16252,18959,228,66
7185,4519068942,1,3,1,1,6,6,2,1,1,0,17085,18329,229,80,0,0,9,0,0,0,16674,18822,213,47
7186,4509889611,1,3,1,1,12,3,14,1,0,0,19032,19015,191,63,0,1,3,0,0,0,15067,15510,182,52
7187,4456427042,0,0,0,0,1,10,0,0,0,0,14401,17502,212,75,0,2,10,1,0,0,17842,19327,229,54
7188,4525855407,1,0,1,0,6,10,5,1,0,0,15741,17468,198,43,2,1,7,0,0,0,17605,18537,205,48
7189,4500029436,1,0,1,1,9,3,12,0,0,1,19138,18317,239,40,2,0,4,0,1,1,15485,16764,193,50
7190,4452155671,1,1,2,1,7,6,10,0,1,0,17363,18387,233,39,3,0,6,1,0,0,15914,17866,206,42
7191,4497782255,0,2,2,0,2,5,2,0,0,0,15190,18432,241,60,2,2,3,1,0,0,16972,19186,251,72
7192,4438156005,0,0,1,1,5,7,3,1,1,0,15592,18837,205,64,2,2,8,0,0,0,17303,19140,241,56
7193,4461233221,1,2,2,0,5,6,5,0,0,0,15951,17680,221,43,2,1,8,0,0,0,15629,16634,203,37
7194,4499645547,0,0,0,1,5,8,9,0,0,0,15934,16140,199,45,0,2,8,1,0,0,18211,19059,257,64
7195,4478456612,1,3,3,0,4,4,5,0,0,0,15894,18853,223,60,2,3,4,1,0,0,15584,18317,223,54
7196,4524262225,0,1,1,0,5,7,3,0,0,0,16148,18119,237,46,1,1,6,1,1,0,16552,19177,215,53
7197,4491873583,0,2,0,0,7,8,5,0,0,0,16456,16502,209,55,2,2,8,1,0,0,17162,17962,200,55
7198,4448379921,0,2,3,1,7,8,10,1,1,0,17903,18746,239,63,2,3,12,0,0,0,17252,17998,217,48
7199,4505990555,1,1,1,1,6,3,12,0,0,0,16925,17065,212,40,1,1,2,0,0,0,16141,19994,224,91
7200,4518732690,0,2,1,1,3,5,7,1,0,0,14966,17656,227,44,0,1,4,0,1,0,16932,19205,247,48
7201,4525292315,1,3,1,0,6,10,7,0,1,0,16014,18062,211,56,1,1,13,1,0,0,18665,19351,240,51
7202,4526057851,0,1,1,0,3,7,1,0,0,0,15311,18263,229,60,3,0,4,1,0,0,17042,19816,238,63
7203,4526633001,0,2,0,1,4,2,3,0,0,0,16177,18367,226,56,1,1,1,0,0,0,14922,18090,253,45
7204,4526103377,1,3,1,0,5,6,7,0,0,0,16123,17612,203,60,1,1,4,1,0,0,15554,17308,181,60
7205,4527270675,0,2,2,1,10,6,9,0,0,0,18344,18470,222,55,1,2,5,0,0,0,16018,17483,188,56
7206,4417362254,0,0,1,1,5,4,5,0,1,0,17564,20203,257,73,2,2,5,1,0,0,16195,18763,233,43
7207,4459463690,1,1,3,0,4,4,5,1,0,0,15676,19069,231,61,3,0,8,0,1,0,15937,18626,231,56
7208,4500854346,0,3,1,0,1,4,0,0,0,0,15652,18830,258,64,0,3,4,1,1,0,15641,18969,227,52
7209,4467862482,1,2,1,0,10,6,11,1,0,0,18079,18997,215,48,1,0,3,0,0,0,16959,18987,226,64
7210,4483650027,0,2,1,0,1,6,1,0,0,0,14325,17432,235,57,2,2,10,1,0,0,16212,18019,228,52
7211,4526478943,0,1,0,0,5,7,6,0,0,0,16132,17519,210,50,3,1,11,0,0,0,16287,17570,191,54
7212,4458122797,1,0,1,1,7,2,10,0,0,0,17130,18124,226,47,1,1,4,0,0,0,15199,16557,219,52
7213,4455496628,1,3,1,1,9,7,16,1,0,1,19459,17657,206,61,0,1,6,0,0,1,17563,18080,215,48
